transaction_id,user_id,product_id,store,event_type,event_date,amount_tracked,related_transaction_id
t_0006519,u_003037,monthly_basic,app_store,trial_start,2025-08-02,0.0,
c_0006519,u_003037,monthly_basic,app_store,trial_cancel,2025-08-09,0.0,t_0006519
t_0006520,u_003038,monthly_basic,play_store,trial_start,2025-12-04,0.0,
c_0006520,u_003038,monthly_basic,play_store,trial_cancel,2025-12-11,0.0,t_0006520
t_0006521,u_003039,annual_pro,play_store,trial_start,2025-06-17,0.0,
c_0006521,u_003039,annual_pro,play_store,trial_cancel,2025-06-17,0.0,t_0006521
t_0006522,u_003040,monthly_pro,play_store,trial_start,2024-12-05,0.0,
p_0006523,u_003040,monthly_pro,play_store,trial_convert,2024-12-12,19.99,t_0006522
p_0006524,u_003040,monthly_pro,play_store,renewal,2025-01-11,19.99,
p_0006525,u_003040,monthly_pro,play_store,renewal,2025-02-10,19.99,
p_0006526,u_003040,monthly_pro,play_store,renewal,2025-03-12,19.99,
p_0006527,u_003040,monthly_pro,play_store,renewal,2025-04-11,19.99,
p_0006528,u_003040,monthly_pro,play_store,renewal,2025-05-11,19.99,
p_0006529,u_003040,monthly_pro,play_store,renewal,2025-06-10,19.99,
p_0006530,u_003040,monthly_pro,play_store,renewal,2025-07-10,19.99,
p_0006531,u_003040,monthly_pro,play_store,renewal,2025-08-09,19.99,
p_0006532,u_003040,monthly_pro,play_store,renewal,2025-09-08,19.99,
ch_0006532,u_003040,monthly_pro,play_store,churn,2025-10-07,0.0,p_0006532
t_0006533,u_003041,annual_pro,stripe,trial_start,2024-06-19,0.0,
c_0006533,u_003041,annual_pro,stripe,trial_cancel,2024-06-26,0.0,t_0006533
t_0006534,u_003042,annual_basic,app_store,trial_start,2024-11-22,0.0,
c_0006534,u_003042,annual_basic,app_store,trial_cancel,2024-11-29,0.0,t_0006534
t_0006535,u_003043,monthly_basic,app_store,trial_start,2024-01-07,0.0,
p_0006536,u_003043,monthly_basic,app_store,trial_convert,2024-01-14,9.99,t_0006535
p_0006537,u_003043,monthly_basic,app_store,renewal,2024-02-13,9.99,
p_0006538,u_003043,monthly_basic,app_store,renewal,2024-03-14,9.99,
p_0006539,u_003043,monthly_basic,app_store,renewal,2024-04-13,9.99,
p_0006540,u_003043,monthly_basic,app_store,renewal,2024-05-13,9.99,
p_0006541,u_003043,monthly_basic,app_store,renewal,2024-06-12,9.99,
p_0006542,u_003043,monthly_basic,app_store,renewal,2024-07-12,9.99,
p_0006543,u_003043,monthly_basic,app_store,renewal,2024-08-11,9.99,
r_0006543,u_003043,monthly_basic,app_store,refund,2024-08-19,-9.99,p_0006543
t_0006544,u_003044,monthly_pro,app_store,trial_start,2025-07-06,0.0,
c_0006544,u_003044,monthly_pro,app_store,trial_cancel,2025-07-13,0.0,t_0006544
t_0006545,u_003045,monthly_basic,app_store,trial_start,2025-04-25,0.0,
p_0006546,u_003045,monthly_basic,app_store,trial_convert,2025-05-02,9.99,t_0006545
p_0006547,u_003045,monthly_basic,app_store,renewal,2025-06-01,9.99,
p_0006548,u_003045,monthly_basic,app_store,renewal,2025-07-01,9.99,
p_0006549,u_003045,monthly_basic,app_store,renewal,2025-07-31,9.99,
p_0006550,u_003045,monthly_basic,app_store,renewal,2025-08-30,9.99,
ch_0006550,u_003045,monthly_basic,app_store,churn,2025-09-28,0.0,p_0006550
t_0006551,u_003046,annual_basic,app_store,trial_start,2024-08-20,0.0,
p_0006552,u_003046,annual_basic,app_store,trial_convert,2024-08-27,89.99,t_0006551
p_0006553,u_003046,annual_basic,app_store,renewal,2025-08-27,89.99,
t_0006554,u_003047,annual_basic,stripe,trial_start,2024-10-10,0.0,
c_0006554,u_003047,annual_basic,stripe,trial_cancel,2024-10-17,0.0,t_0006554
t_0006555,u_003048,monthly_pro,app_store,trial_start,2025-08-23,0.0,
p_0006556,u_003048,monthly_pro,app_store,trial_convert,2025-08-30,19.99,t_0006555
p_0006557,u_003048,monthly_pro,app_store,renewal,2025-09-29,19.99,
p_0006558,u_003048,monthly_pro,app_store,renewal,2025-10-29,19.99,
r_0006558,u_003048,monthly_pro,app_store,refund,2025-11-06,-19.99,p_0006558
t_0006559,u_003049,monthly_basic,play_store,trial_start,2024-09-18,0.0,
c_0006559,u_003049,monthly_basic,play_store,trial_cancel,2024-09-25,0.0,t_0006559
t_0006560,u_003050,annual_pro,app_store,trial_start,2024-03-20,0.0,
c_0006560,u_003050,annual_pro,app_store,trial_cancel,2024-03-27,0.0,t_0006560
t_0006561,u_003051,monthly_pro,play_store,trial_start,2024-10-13,0.0,
c_0006561,u_003051,monthly_pro,play_store,trial_cancel,2024-10-20,0.0,t_0006561
t_0006562,u_003052,monthly_basic,play_store,trial_start,2025-06-19,0.0,
c_0006562,u_003052,monthly_basic,play_store,trial_cancel,2025-06-26,0.0,t_0006562
t_0006563,u_003053,monthly_pro,play_store,trial_start,2025-08-13,0.0,
p_0006564,u_003053,monthly_pro,play_store,trial_convert,2025-08-20,19.99,t_0006563
p_0006565,u_003053,monthly_pro,play_store,renewal,2025-09-19,19.99,
p_0006566,u_003053,monthly_pro,play_store,renewal,2025-10-19,19.99,
p_0006567,u_003053,monthly_pro,play_store,renewal,2025-11-18,19.99,
p_0006568,u_003053,monthly_pro,play_store,renewal,2025-12-18,19.99,
ch_0006568,u_003053,monthly_pro,play_store,churn,2026-01-16,0.0,p_0006568
t_0006569,u_003054,annual_pro,play_store,trial_start,2025-09-23,0.0,
p_0006570,u_003054,annual_pro,play_store,trial_convert,2025-09-30,179.99,t_0006569
t_0006571,u_003055,annual_pro,stripe,trial_start,2024-01-04,0.0,
p_0006572,u_003055,annual_pro,stripe,trial_convert,2024-01-11,179.99,t_0006571
p_0006573,u_003055,annual_pro,stripe,renewal,2025-01-10,179.99,
ch_0006573,u_003055,annual_pro,stripe,churn,2026-01-09,0.0,p_0006573
t_0006574,u_003056,monthly_pro,app_store,trial_start,2025-09-23,0.0,
p_0006575,u_003056,monthly_pro,app_store,trial_convert,2025-09-30,19.99,t_0006574
p_0006576,u_003056,monthly_pro,app_store,renewal,2025-10-30,19.99,
p_0006577,u_003056,monthly_pro,app_store,renewal,2025-11-29,19.99,
p_0006578,u_003056,monthly_pro,app_store,renewal,2025-12-29,19.99,
t_0006579,u_003057,annual_basic,stripe,trial_start,2024-11-29,0.0,
c_0006579,u_003057,annual_basic,stripe,trial_cancel,2024-11-29,0.0,t_0006579
t_0006580,u_003058,annual_pro,app_store,trial_start,2025-06-08,0.0,
p_0006581,u_003058,annual_pro,app_store,trial_convert,2025-06-15,179.99,t_0006580
r_0006581,u_003058,annual_pro,app_store,refund,2025-06-21,-179.99,p_0006581
t_0006582,u_003059,annual_pro,play_store,trial_start,2024-12-02,0.0,
c_0006582,u_003059,annual_pro,play_store,trial_cancel,2024-12-09,0.0,t_0006582
t_0006583,u_003060,annual_pro,play_store,trial_start,2025-07-28,0.0,
p_0006584,u_003060,annual_pro,play_store,trial_convert,2025-08-04,179.99,t_0006583
t_0006585,u_003061,annual_pro,play_store,trial_start,2024-12-31,0.0,
c_0006585,u_003061,annual_pro,play_store,trial_cancel,2025-01-07,0.0,t_0006585
t_0006586,u_003062,monthly_basic,stripe,trial_start,2024-03-22,0.0,
p_0006587,u_003062,monthly_basic,stripe,trial_convert,2024-03-29,9.99,t_0006586
p_0006588,u_003062,monthly_basic,stripe,renewal,2024-04-28,9.99,
p_0006589,u_003062,monthly_basic,stripe,renewal,2024-05-28,9.99,
ch_0006589,u_003062,monthly_basic,stripe,churn,2024-06-26,0.0,p_0006589
t_0006590,u_003063,annual_basic,play_store,trial_start,2025-10-10,0.0,
p_0006591,u_003063,annual_basic,play_store,trial_convert,2025-10-17,89.99,t_0006590
t_0006592,u_003064,monthly_basic,play_store,trial_start,2025-07-28,0.0,
p_0006593,u_003064,monthly_basic,play_store,trial_convert,2025-08-04,9.99,t_0006592
p_0006594,u_003064,monthly_basic,play_store,renewal,2025-09-03,9.99,
p_0006595,u_003064,monthly_basic,play_store,renewal,2025-10-03,9.99,
p_0006596,u_003064,monthly_basic,play_store,renewal,2025-11-02,9.99,
p_0006597,u_003064,monthly_basic,play_store,renewal,2025-12-02,9.99,
t_0006598,u_003065,annual_basic,stripe,trial_start,2025-12-02,0.0,
c_0006598,u_003065,annual_basic,stripe,trial_cancel,2025-12-09,0.0,t_0006598
t_0006599,u_003066,monthly_basic,app_store,trial_start,2024-07-02,0.0,
c_0006599,u_003066,monthly_basic,app_store,trial_cancel,2024-07-09,0.0,t_0006599
t_0006600,u_003067,annual_basic,app_store,trial_start,2025-11-17,0.0,
c_0006600,u_003067,annual_basic,app_store,trial_cancel,2025-11-24,0.0,t_0006600
t_0006601,u_003068,annual_basic,stripe,trial_start,2025-07-28,0.0,
c_0006601,u_003068,annual_basic,stripe,trial_cancel,2025-08-04,0.0,t_0006601
t_0006602,u_003069,monthly_basic,stripe,trial_start,2025-01-26,0.0,
c_0006602,u_003069,monthly_basic,stripe,trial_cancel,2025-02-02,0.0,t_0006602
t_0006603,u_003070,monthly_basic,play_store,trial_start,2024-07-19,0.0,
p_0006604,u_003070,monthly_basic,play_store,trial_convert,2024-07-26,9.99,t_0006603
p_0006605,u_003070,monthly_basic,play_store,renewal,2024-08-25,9.99,
p_0006606,u_003070,monthly_basic,play_store,renewal,2024-09-24,9.99,
p_0006607,u_003070,monthly_basic,play_store,renewal,2024-10-24,9.99,
p_0006608,u_003070,monthly_basic,play_store,renewal,2024-11-23,9.99,
ch_0006608,u_003070,monthly_basic,play_store,churn,2024-12-22,0.0,p_0006608
t_0006609,u_003071,monthly_basic,app_store,trial_start,2025-08-23,0.0,
p_0006610,u_003071,monthly_basic,app_store,trial_convert,2025-08-30,9.99,t_0006609
p_0006611,u_003071,monthly_basic,app_store,renewal,2025-09-29,9.99,
p_0006612,u_003071,monthly_basic,app_store,renewal,2025-10-29,9.99,
p_0006613,u_003071,monthly_basic,app_store,renewal,2025-11-28,9.99,
p_0006614,u_003071,monthly_basic,app_store,renewal,2025-12-28,9.99,
t_0006615,u_003072,monthly_basic,app_store,trial_start,2024-09-18,0.0,
c_0006615,u_003072,monthly_basic,app_store,trial_cancel,2024-09-18,0.0,t_0006615
t_0006616,u_003073,monthly_pro,play_store,trial_start,2024-02-04,0.0,
c_0006616,u_003073,monthly_pro,play_store,trial_cancel,2024-02-11,0.0,t_0006616
t_0006617,u_003074,monthly_pro,play_store,trial_start,2024-02-14,0.0,
p_0006618,u_003074,monthly_pro,play_store,trial_convert,2024-02-21,19.99,t_0006617
p_0006619,u_003074,monthly_pro,play_store,renewal,2024-03-22,19.99,
p_0006620,u_003074,monthly_pro,play_store,renewal,2024-04-21,19.99,
r_0006620,u_003074,monthly_pro,play_store,refund,2024-05-12,-19.99,p_0006620
t_0006621,u_003075,monthly_pro,play_store,trial_start,2025-10-03,0.0,
p_0006622,u_003075,monthly_pro,play_store,trial_convert,2025-10-10,19.99,t_0006621
p_0006623,u_003075,monthly_pro,play_store,renewal,2025-11-09,19.99,
p_0006624,u_003075,monthly_pro,play_store,renewal,2025-12-09,19.99,
t_0006625,u_003076,monthly_pro,play_store,trial_start,2025-04-28,0.0,
c_0006625,u_003076,monthly_pro,play_store,trial_cancel,2025-04-28,0.0,t_0006625
t_0006626,u_003077,monthly_basic,stripe,trial_start,2024-06-28,0.0,
c_0006626,u_003077,monthly_basic,stripe,trial_cancel,2024-06-28,0.0,t_0006626
t_0006627,u_003078,monthly_basic,app_store,trial_start,2024-04-18,0.0,
c_0006627,u_003078,monthly_basic,app_store,trial_cancel,2024-04-25,0.0,t_0006627
t_0006628,u_003079,monthly_basic,app_store,trial_start,2024-06-30,0.0,
p_0006629,u_003079,monthly_basic,app_store,trial_convert,2024-07-07,9.99,t_0006628
p_0006630,u_003079,monthly_basic,app_store,renewal,2024-08-06,9.99,
p_0006631,u_003079,monthly_basic,app_store,renewal,2024-09-05,9.99,
p_0006632,u_003079,monthly_basic,app_store,renewal,2024-10-05,9.99,
p_0006633,u_003079,monthly_basic,app_store,renewal,2024-11-04,9.99,
ch_0006633,u_003079,monthly_basic,app_store,churn,2024-12-03,0.0,p_0006633
t_0006634,u_003080,monthly_basic,play_store,trial_start,2024-05-03,0.0,
p_0006635,u_003080,monthly_basic,play_store,trial_convert,2024-05-10,9.99,t_0006634
p_0006636,u_003080,monthly_basic,play_store,renewal,2024-06-09,9.99,
p_0006637,u_003080,monthly_basic,play_store,renewal,2024-07-09,9.99,
p_0006638,u_003080,monthly_basic,play_store,renewal,2024-08-08,9.99,
p_0006639,u_003080,monthly_basic,play_store,renewal,2024-09-07,9.99,
cb_0006639,u_003080,monthly_basic,play_store,chargeback,2024-09-25,-9.99,p_0006639
t_0006640,u_003081,annual_pro,play_store,trial_start,2024-11-19,0.0,
c_0006640,u_003081,annual_pro,play_store,trial_cancel,2024-11-26,0.0,t_0006640
t_0006641,u_003082,annual_basic,app_store,trial_start,2025-11-01,0.0,
c_0006641,u_003082,annual_basic,app_store,trial_cancel,2025-11-08,0.0,t_0006641
t_0006642,u_003083,annual_basic,play_store,trial_start,2024-06-24,0.0,
p_0006643,u_003083,annual_basic,play_store,trial_convert,2024-07-01,89.99,t_0006642
p_0006644,u_003083,annual_basic,play_store,renewal,2025-07-01,89.99,
t_0006645,u_003084,annual_pro,play_store,trial_start,2025-06-14,0.0,
c_0006645,u_003084,annual_pro,play_store,trial_cancel,2025-06-21,0.0,t_0006645
t_0006646,u_003085,annual_basic,app_store,trial_start,2025-11-16,0.0,
c_0006646,u_003085,annual_basic,app_store,trial_cancel,2025-11-16,0.0,t_0006646
t_0006647,u_003086,monthly_pro,app_store,trial_start,2024-06-02,0.0,
p_0006648,u_003086,monthly_pro,app_store,trial_convert,2024-06-09,19.99,t_0006647
p_0006649,u_003086,monthly_pro,app_store,renewal,2024-07-09,19.99,
p_0006650,u_003086,monthly_pro,app_store,renewal,2024-08-08,19.99,
p_0006651,u_003086,monthly_pro,app_store,renewal,2024-09-07,19.99,
p_0006652,u_003086,monthly_pro,app_store,renewal,2024-10-07,19.99,
p_0006653,u_003086,monthly_pro,app_store,renewal,2024-11-06,19.99,
p_0006654,u_003086,monthly_pro,app_store,renewal,2024-12-06,19.99,
r_0006654,u_003086,monthly_pro,app_store,refund,2024-12-13,-19.99,p_0006654
t_0006655,u_003087,annual_pro,app_store,trial_start,2024-02-15,0.0,
c_0006655,u_003087,annual_pro,app_store,trial_cancel,2024-02-22,0.0,t_0006655
t_0006656,u_003088,monthly_basic,play_store,trial_start,2025-02-25,0.0,
c_0006656,u_003088,monthly_basic,play_store,trial_cancel,2025-03-04,0.0,t_0006656
t_0006657,u_003089,annual_basic,app_store,trial_start,2024-11-14,0.0,
c_0006657,u_003089,annual_basic,app_store,trial_cancel,2024-11-21,0.0,t_0006657
t_0006658,u_003090,monthly_pro,play_store,trial_start,2025-04-24,0.0,
c_0006658,u_003090,monthly_pro,play_store,trial_cancel,2025-04-24,0.0,t_0006658
t_0006659,u_003091,annual_pro,stripe,trial_start,2025-04-21,0.0,
c_0006659,u_003091,annual_pro,stripe,trial_cancel,2025-04-28,0.0,t_0006659
t_0006660,u_003092,monthly_basic,play_store,trial_start,2024-03-30,0.0,
p_0006661,u_003092,monthly_basic,play_store,trial_convert,2024-04-06,9.99,t_0006660
p_0006662,u_003092,monthly_basic,play_store,renewal,2024-05-06,9.99,
p_0006663,u_003092,monthly_basic,play_store,renewal,2024-06-05,9.99,
p_0006664,u_003092,monthly_basic,play_store,renewal,2024-07-05,9.99,
p_0006665,u_003092,monthly_basic,play_store,renewal,2024-08-04,9.99,
p_0006666,u_003092,monthly_basic,play_store,renewal,2024-09-03,9.99,
p_0006667,u_003092,monthly_basic,play_store,renewal,2024-10-03,9.99,
p_0006668,u_003092,monthly_basic,play_store,renewal,2024-11-02,9.99,
r_0006668,u_003092,monthly_basic,play_store,refund,2024-11-20,-9.99,p_0006668
t_0006669,u_003093,monthly_pro,app_store,trial_start,2024-06-22,0.0,
c_0006669,u_003093,monthly_pro,app_store,trial_cancel,2024-06-29,0.0,t_0006669
t_0006670,u_003094,monthly_basic,play_store,trial_start,2025-04-17,0.0,
p_0006671,u_003094,monthly_basic,play_store,trial_convert,2025-04-24,9.99,t_0006670
p_0006672,u_003094,monthly_basic,play_store,renewal,2025-05-24,9.99,
p_0006673,u_003094,monthly_basic,play_store,renewal,2025-06-23,9.99,
p_0006674,u_003094,monthly_basic,play_store,renewal,2025-07-23,9.99,
p_0006675,u_003094,monthly_basic,play_store,renewal,2025-08-22,9.99,
p_0006676,u_003094,monthly_basic,play_store,renewal,2025-09-21,9.99,
p_0006677,u_003094,monthly_basic,play_store,renewal,2025-10-21,9.99,
p_0006678,u_003094,monthly_basic,play_store,renewal,2025-11-20,9.99,
r_0006678,u_003094,monthly_basic,play_store,refund,2025-12-03,-9.99,p_0006678
t_0006679,u_003095,monthly_basic,play_store,trial_start,2024-11-11,0.0,
c_0006679,u_003095,monthly_basic,play_store,trial_cancel,2024-11-18,0.0,t_0006679
t_0006680,u_003096,monthly_pro,app_store,trial_start,2024-05-16,0.0,
p_0006681,u_003096,monthly_pro,app_store,trial_convert,2024-05-23,19.99,t_0006680
p_0006682,u_003096,monthly_pro,app_store,renewal,2024-06-22,19.99,
cb_0006682,u_003096,monthly_pro,app_store,chargeback,2024-07-24,-19.99,p_0006682
t_0006683,u_003097,monthly_basic,play_store,trial_start,2024-07-03,0.0,
c_0006683,u_003097,monthly_basic,play_store,trial_cancel,2024-07-10,0.0,t_0006683
t_0006684,u_003098,annual_pro,app_store,trial_start,2024-08-19,0.0,
p_0006685,u_003098,annual_pro,app_store,trial_convert,2024-08-26,179.99,t_0006684
p_0006686,u_003098,annual_pro,app_store,renewal,2025-08-26,179.99,
t_0006687,u_003099,annual_basic,app_store,trial_start,2024-07-02,0.0,
p_0006688,u_003099,annual_basic,app_store,trial_convert,2024-07-09,89.99,t_0006687
p_0006689,u_003099,annual_basic,app_store,renewal,2025-07-09,89.99,
t_0006690,u_003100,monthly_pro,app_store,trial_start,2024-09-29,0.0,
p_0006691,u_003100,monthly_pro,app_store,trial_convert,2024-10-06,19.99,t_0006690
p_0006692,u_003100,monthly_pro,app_store,renewal,2024-11-05,19.99,
r_0006692,u_003100,monthly_pro,app_store,refund,2024-11-21,-19.99,p_0006692
t_0006693,u_003101,monthly_pro,play_store,trial_start,2024-12-24,0.0,
p_0006694,u_003101,monthly_pro,play_store,trial_convert,2024-12-31,19.99,t_0006693
ch_0006694,u_003101,monthly_pro,play_store,churn,2025-01-29,0.0,p_0006694
t_0006695,u_003102,annual_basic,play_store,trial_start,2024-02-07,0.0,
c_0006695,u_003102,annual_basic,play_store,trial_cancel,2024-02-07,0.0,t_0006695
t_0006696,u_003103,monthly_pro,stripe,trial_start,2025-07-04,0.0,
p_0006697,u_003103,monthly_pro,stripe,trial_convert,2025-07-11,19.99,t_0006696
p_0006698,u_003103,monthly_pro,stripe,renewal,2025-08-10,19.99,
p_0006699,u_003103,monthly_pro,stripe,renewal,2025-09-09,19.99,
p_0006700,u_003103,monthly_pro,stripe,renewal,2025-10-09,19.99,
p_0006701,u_003103,monthly_pro,stripe,renewal,2025-11-08,19.99,
p_0006702,u_003103,monthly_pro,stripe,renewal,2025-12-08,19.99,
t_0006703,u_003104,annual_pro,play_store,trial_start,2024-12-23,0.0,
c_0006703,u_003104,annual_pro,play_store,trial_cancel,2024-12-30,0.0,t_0006703
t_0006704,u_003105,annual_pro,stripe,trial_start,2024-08-01,0.0,
c_0006704,u_003105,annual_pro,stripe,trial_cancel,2024-08-08,0.0,t_0006704
t_0006705,u_003106,annual_pro,play_store,trial_start,2024-10-04,0.0,
c_0006705,u_003106,annual_pro,play_store,trial_cancel,2024-10-11,0.0,t_0006705
t_0006706,u_003107,annual_pro,app_store,trial_start,2024-08-11,0.0,
p_0006707,u_003107,annual_pro,app_store,trial_convert,2024-08-18,179.99,t_0006706
p_0006708,u_003107,annual_pro,app_store,renewal,2025-08-18,179.99,
t_0006709,u_003108,annual_pro,app_store,trial_start,2025-06-15,0.0,
p_0006710,u_003108,annual_pro,app_store,trial_convert,2025-06-22,179.99,t_0006709
t_0006711,u_003109,annual_basic,app_store,trial_start,2025-04-24,0.0,
c_0006711,u_003109,annual_basic,app_store,trial_cancel,2025-04-24,0.0,t_0006711
t_0006712,u_003110,monthly_basic,app_store,trial_start,2025-11-07,0.0,
p_0006713,u_003110,monthly_basic,app_store,trial_convert,2025-11-14,9.99,t_0006712
p_0006714,u_003110,monthly_basic,app_store,renewal,2025-12-14,9.99,
t_0006715,u_003111,annual_basic,stripe,trial_start,2025-10-08,0.0,
c_0006715,u_003111,annual_basic,stripe,trial_cancel,2025-10-08,0.0,t_0006715
t_0006716,u_003112,monthly_basic,app_store,trial_start,2025-03-09,0.0,
c_0006716,u_003112,monthly_basic,app_store,trial_cancel,2025-03-09,0.0,t_0006716
t_0006717,u_003113,annual_pro,app_store,trial_start,2024-07-12,0.0,
c_0006717,u_003113,annual_pro,app_store,trial_cancel,2024-07-19,0.0,t_0006717
t_0006718,u_003114,annual_pro,app_store,trial_start,2025-07-14,0.0,
p_0006719,u_003114,annual_pro,app_store,trial_convert,2025-07-21,179.99,t_0006718
t_0006720,u_003115,monthly_basic,play_store,trial_start,2025-04-14,0.0,
c_0006720,u_003115,monthly_basic,play_store,trial_cancel,2025-04-21,0.0,t_0006720
t_0006721,u_003116,monthly_pro,app_store,trial_start,2025-04-30,0.0,
c_0006721,u_003116,monthly_pro,app_store,trial_cancel,2025-04-30,0.0,t_0006721
t_0006722,u_003117,annual_pro,play_store,trial_start,2025-09-08,0.0,
p_0006723,u_003117,annual_pro,play_store,trial_convert,2025-09-15,179.99,t_0006722
r_0006723,u_003117,annual_pro,play_store,refund,2025-09-21,-179.99,p_0006723
t_0006724,u_003118,annual_pro,stripe,trial_start,2024-02-12,0.0,
c_0006724,u_003118,annual_pro,stripe,trial_cancel,2024-02-19,0.0,t_0006724
t_0006725,u_003119,monthly_pro,play_store,trial_start,2024-04-21,0.0,
c_0006725,u_003119,monthly_pro,play_store,trial_cancel,2024-04-21,0.0,t_0006725
t_0006726,u_003120,annual_basic,app_store,trial_start,2025-02-16,0.0,
p_0006727,u_003120,annual_basic,app_store,trial_convert,2025-02-23,89.99,t_0006726
t_0006728,u_003121,monthly_basic,stripe,trial_start,2024-11-04,0.0,
c_0006728,u_003121,monthly_basic,stripe,trial_cancel,2024-11-11,0.0,t_0006728
t_0006729,u_003122,annual_basic,play_store,trial_start,2024-07-23,0.0,
c_0006729,u_003122,annual_basic,play_store,trial_cancel,2024-07-30,0.0,t_0006729
t_0006730,u_003123,annual_basic,play_store,trial_start,2024-05-14,0.0,
c_0006730,u_003123,annual_basic,play_store,trial_cancel,2024-05-21,0.0,t_0006730
t_0006731,u_003124,monthly_pro,play_store,trial_start,2024-04-04,0.0,
p_0006732,u_003124,monthly_pro,play_store,trial_convert,2024-04-11,19.99,t_0006731
p_0006733,u_003124,monthly_pro,play_store,renewal,2024-05-11,19.99,
p_0006734,u_003124,monthly_pro,play_store,renewal,2024-06-10,19.99,
p_0006735,u_003124,monthly_pro,play_store,renewal,2024-07-10,19.99,
p_0006736,u_003124,monthly_pro,play_store,renewal,2024-08-09,19.99,
p_0006737,u_003124,monthly_pro,play_store,renewal,2024-09-08,19.99,
p_0006738,u_003124,monthly_pro,play_store,renewal,2024-10-08,19.99,
r_0006738,u_003124,monthly_pro,play_store,refund,2024-10-11,-19.99,p_0006738
t_0006739,u_003125,annual_basic,play_store,trial_start,2025-04-14,0.0,
p_0006740,u_003125,annual_basic,play_store,trial_convert,2025-04-21,89.99,t_0006739
t_0006741,u_003126,annual_pro,app_store,trial_start,2024-07-25,0.0,
c_0006741,u_003126,annual_pro,app_store,trial_cancel,2024-07-25,0.0,t_0006741
t_0006742,u_003127,annual_basic,app_store,trial_start,2024-07-09,0.0,
c_0006742,u_003127,annual_basic,app_store,trial_cancel,2024-07-16,0.0,t_0006742
t_0006743,u_003128,annual_pro,play_store,trial_start,2024-09-08,0.0,
p_0006744,u_003128,annual_pro,play_store,trial_convert,2024-09-15,179.99,t_0006743
p_0006745,u_003128,annual_pro,play_store,renewal,2025-09-15,179.99,
t_0006746,u_003129,monthly_pro,app_store,trial_start,2024-01-07,0.0,
p_0006747,u_003129,monthly_pro,app_store,trial_convert,2024-01-14,19.99,t_0006746
p_0006748,u_003129,monthly_pro,app_store,renewal,2024-02-13,19.99,
p_0006749,u_003129,monthly_pro,app_store,renewal,2024-03-14,19.99,
p_0006750,u_003129,monthly_pro,app_store,renewal,2024-04-13,19.99,
p_0006751,u_003129,monthly_pro,app_store,renewal,2024-05-13,19.99,
p_0006752,u_003129,monthly_pro,app_store,renewal,2024-06-12,19.99,
p_0006753,u_003129,monthly_pro,app_store,renewal,2024-07-12,19.99,
p_0006754,u_003129,monthly_pro,app_store,renewal,2024-08-11,19.99,
p_0006755,u_003129,monthly_pro,app_store,renewal,2024-09-10,19.99,
p_0006756,u_003129,monthly_pro,app_store,renewal,2024-10-10,19.99,
p_0006757,u_003129,monthly_pro,app_store,renewal,2024-11-09,19.99,
p_0006758,u_003129,monthly_pro,app_store,renewal,2024-12-09,19.99,
p_0006759,u_003129,monthly_pro,app_store,renewal,2025-01-08,19.99,
ch_0006759,u_003129,monthly_pro,app_store,churn,2025-02-06,0.0,p_0006759
t_0006760,u_003130,annual_pro,play_store,trial_start,2025-07-17,0.0,
c_0006760,u_003130,annual_pro,play_store,trial_cancel,2025-07-24,0.0,t_0006760
t_0006761,u_003131,annual_pro,play_store,trial_start,2025-11-15,0.0,
p_0006762,u_003131,annual_pro,play_store,trial_convert,2025-11-22,179.99,t_0006761
ch_0006762,u_003131,annual_pro,play_store,churn,2026-11-21,0.0,p_0006762
t_0006763,u_003132,annual_pro,app_store,trial_start,2024-04-08,0.0,
p_0006764,u_003132,annual_pro,app_store,trial_convert,2024-04-15,179.99,t_0006763
p_0006765,u_003132,annual_pro,app_store,renewal,2025-04-15,179.99,
t_0006766,u_003133,monthly_basic,stripe,trial_start,2025-02-13,0.0,
p_0006767,u_003133,monthly_basic,stripe,trial_convert,2025-02-20,9.99,t_0006766
p_0006768,u_003133,monthly_basic,stripe,renewal,2025-03-22,9.99,
p_0006769,u_003133,monthly_basic,stripe,renewal,2025-04-21,9.99,
p_0006770,u_003133,monthly_basic,stripe,renewal,2025-05-21,9.99,
p_0006771,u_003133,monthly_basic,stripe,renewal,2025-06-20,9.99,
p_0006772,u_003133,monthly_basic,stripe,renewal,2025-07-20,9.99,
p_0006773,u_003133,monthly_basic,stripe,renewal,2025-08-19,9.99,
p_0006774,u_003133,monthly_basic,stripe,renewal,2025-09-18,9.99,
p_0006775,u_003133,monthly_basic,stripe,renewal,2025-10-18,9.99,
ch_0006775,u_003133,monthly_basic,stripe,churn,2025-11-16,0.0,p_0006775
t_0006776,u_003134,annual_basic,app_store,trial_start,2025-09-05,0.0,
c_0006776,u_003134,annual_basic,app_store,trial_cancel,2025-09-12,0.0,t_0006776
t_0006777,u_003135,monthly_pro,play_store,trial_start,2025-11-16,0.0,
c_0006777,u_003135,monthly_pro,play_store,trial_cancel,2025-11-23,0.0,t_0006777
t_0006778,u_003136,monthly_basic,app_store,trial_start,2025-09-15,0.0,
p_0006779,u_003136,monthly_basic,app_store,trial_convert,2025-09-22,9.99,t_0006778
p_0006780,u_003136,monthly_basic,app_store,renewal,2025-10-22,9.99,
p_0006781,u_003136,monthly_basic,app_store,renewal,2025-11-21,9.99,
ch_0006781,u_003136,monthly_basic,app_store,churn,2025-12-20,0.0,p_0006781
t_0006782,u_003137,annual_basic,app_store,trial_start,2024-12-15,0.0,
