user_id,signup_date,country,store,acquisition_channel
u_002899,2025-05-06,BR,play_store,referral
u_002900,2024-02-29,IN,app_store,influencer
u_002901,2025-07-18,GB,app_store,paid_social
u_002902,2024-09-21,AU,app_store,referral
u_002903,2024-05-10,US,app_store,influencer
u_002904,2025-11-02,US,app_store,organic
u_002905,2024-07-07,CA,stripe,influencer
u_002906,2024-11-20,US,play_store,organic
u_002907,2024-09-22,MX,app_store,paid_search
u_002908,2025-07-07,CA,play_store,paid_search
u_002909,2024-04-21,US,app_store,influencer
u_002910,2024-03-20,US,app_store,paid_search
u_002911,2025-11-28,DE,play_store,paid_search
u_002912,2024-05-26,US,play_store,paid_search
u_002913,2024-12-09,MX,stripe,paid_search
u_002914,2025-04-26,MX,app_store,organic
u_002915,2024-06-13,GB,app_store,paid_social
u_002916,2025-08-28,US,play_store,paid_search
u_002917,2025-06-07,CA,play_store,influencer
u_002918,2024-12-18,FR,app_store,influencer
u_002919,2024-02-03,BR,app_store,organic
u_002920,2024-03-20,MX,stripe,influencer
u_002921,2025-05-30,MX,play_store,referral
u_002922,2025-07-05,CA,stripe,influencer
u_002923,2024-02-22,BR,play_store,influencer
u_002924,2025-03-27,GB,app_store,influencer
u_002925,2024-10-27,FR,app_store,paid_search
u_002926,2024-08-24,DE,play_store,organic
u_002927,2025-12-10,US,play_store,referral
u_002928,2025-01-05,US,play_store,organic
u_002929,2025-01-05,BR,play_store,referral
u_002930,2025-03-04,US,stripe,paid_social
u_002931,2025-07-04,US,stripe,influencer
u_002932,2025-11-12,US,app_store,paid_search
u_002933,2024-12-15,GB,app_store,referral
u_002934,2025-06-01,MX,play_store,paid_social
u_002935,2024-07-03,FR,app_store,organic
u_002936,2025-03-04,US,play_store,referral
u_002937,2024-04-13,US,app_store,referral
u_002938,2024-01-25,CA,stripe,paid_social
u_002939,2025-06-11,FR,stripe,referral
u_002940,2024-12-28,US,play_store,paid_social
u_002941,2024-10-27,US,stripe,paid_search
u_002942,2025-08-28,BR,app_store,organic
u_002943,2024-03-16,CA,app_store,referral
u_002944,2025-02-22,BR,play_store,referral
u_002945,2024-10-23,AU,play_store,paid_social
u_002946,2025-08-26,FR,stripe,organic
u_002947,2024-06-04,FR,play_store,paid_search
u_002948,2025-11-21,BR,app_store,referral
u_002949,2024-06-29,IN,play_store,organic
u_002950,2024-08-25,US,app_store,influencer
u_002951,2025-06-14,FR,play_store,referral
u_002952,2024-10-19,GB,app_store,paid_social
u_002953,2024-05-26,US,stripe,paid_social
u_002954,2025-03-16,IN,play_store,influencer
u_002955,2024-11-17,US,app_store,organic
u_002956,2024-10-21,US,app_store,paid_social
u_002957,2024-10-22,FR,app_store,influencer
u_002958,2024-04-18,FR,play_store,paid_social
u_002959,2024-04-08,US,stripe,paid_social
u_002960,2024-01-29,IN,app_store,influencer
u_002961,2025-07-04,AU,app_store,organic
u_002962,2025-01-13,US,stripe,influencer
u_002963,2025-03-12,CA,play_store,referral
u_002964,2024-10-29,FR,play_store,organic
u_002965,2025-03-31,FR,play_store,organic
u_002966,2024-05-20,MX,play_store,organic
u_002967,2024-12-28,JP,play_store,paid_social
u_002968,2024-03-17,GB,play_store,paid_search
u_002969,2025-04-09,BR,play_store,organic
u_002970,2025-12-05,GB,stripe,referral
u_002971,2024-04-12,FR,play_store,paid_search
u_002972,2024-07-13,JP,play_store,organic
u_002973,2025-10-11,BR,app_store,influencer
u_002974,2025-01-20,FR,app_store,paid_social
u_002975,2024-09-28,DE,play_store,paid_social
u_002976,2025-05-23,US,app_store,organic
u_002977,2025-06-12,JP,play_store,organic
u_002978,2025-03-20,US,play_store,paid_social
u_002979,2024-07-01,US,play_store,influencer
u_002980,2025-01-24,BR,app_store,paid_search
u_002981,2025-05-10,IN,stripe,paid_search
u_002982,2024-08-25,FR,play_store,referral
u_002983,2025-10-07,GB,app_store,referral
u_002984,2024-10-29,US,app_store,paid_search
u_002985,2025-03-05,MX,app_store,referral
u_002986,2024-04-28,US,stripe,organic
u_002987,2024-12-21,CA,play_store,referral
u_002988,2025-05-15,BR,play_store,organic
u_002989,2024-10-24,US,app_store,referral
u_002990,2024-03-03,IN,app_store,paid_search
u_002991,2025-02-25,GB,app_store,referral
u_002992,2024-09-23,FR,app_store,paid_social
u_002993,2024-12-13,BR,app_store,referral
u_002994,2025-02-23,US,stripe,influencer
u_002995,2024-07-30,AU,app_store,influencer
u_002996,2025-09-17,GB,play_store,organic
u_002997,2024-01-22,JP,app_store,paid_search
u_002998,2024-12-27,AU,play_store,organic
u_002999,2025-06-15,US,play_store,paid_social
u_003000,2025-07-02,GB,play_store,paid_search
u_003001,2024-06-14,FR,app_store,paid_social
u_003002,2025-07-20,CA,stripe,organic
u_003003,2024-01-21,AU,play_store,influencer
u_003004,2025-02-11,AU,app_store,paid_search
u_003005,2024-11-04,US,play_store,paid_social
u_003006,2024-02-04,US,app_store,referral
u_003007,2025-11-02,DE,stripe,paid_search
u_003008,2024-03-27,US,play_store,referral
u_003009,2024-01-21,US,stripe,influencer
u_003010,2024-06-04,US,play_store,referral
u_003011,2024-07-17,JP,stripe,paid_search
u_003012,2025-03-11,IN,app_store,paid_search
u_003013,2025-04-14,US,app_store,influencer
u_003014,2025-04-27,GB,app_store,paid_social
u_003015,2025-02-20,IN,play_store,influencer
u_003016,2025-06-02,US,app_store,referral
u_003017,2025-02-07,MX,play_store,organic
u_003018,2025-04-08,US,stripe,referral
u_003019,2024-08-25,DE,play_store,organic
u_003020,2025-10-20,GB,app_store,organic
u_003021,2024-04-07,IN,app_store,referral
u_003022,2025-08-30,US,app_store,influencer
u_003023,2025-04-29,IN,stripe,paid_social
u_003024,2024-03-01,AU,app_store,paid_search
u_003025,2024-12-11,JP,app_store,influencer
u_003026,2025-09-05,DE,app_store,paid_social
u_003027,2025-07-29,AU,play_store,paid_search
u_003028,2025-10-29,US,play_store,referral
u_003029,2025-06-10,IN,play_store,organic
u_003030,2024-04-17,DE,app_store,paid_social
u_003031,2024-01-14,US,play_store,paid_social
u_003032,2024-07-21,DE,stripe,organic
u_003033,2025-03-10,IN,play_store,influencer
u_003034,2025-05-13,US,stripe,referral
u_003035,2025-02-12,US,app_store,paid_search
u_003036,2025-11-23,US,app_store,paid_search
u_003037,2025-07-31,BR,app_store,influencer
u_003038,2025-12-02,US,play_store,paid_search
u_003039,2025-06-15,BR,play_store,paid_social
u_003040,2024-12-04,FR,play_store,paid_social
u_003041,2024-06-17,IN,stripe,organic
u_003042,2024-11-21,DE,app_store,organic
u_003043,2024-01-06,GB,app_store,organic
u_003044,2025-07-04,DE,app_store,influencer
u_003045,2025-04-24,IN,app_store,influencer
u_003046,2024-08-19,GB,app_store,paid_social
u_003047,2024-10-08,US,stripe,referral
u_003048,2025-08-21,CA,app_store,referral
u_003049,2024-09-17,IN,play_store,paid_social
u_003050,2024-03-20,IN,app_store,paid_social
u_003051,2024-10-13,US,play_store,paid_social
u_003052,2025-06-18,IN,play_store,paid_search
u_003053,2025-08-12,AU,play_store,paid_search
u_003054,2025-09-22,BR,play_store,paid_social
u_003055,2024-01-03,AU,stripe,organic
u_003056,2025-09-21,US,app_store,organic
u_003057,2024-11-27,US,stripe,paid_social
u_003058,2025-06-07,JP,app_store,referral
u_003059,2024-11-30,GB,play_store,paid_social
u_003060,2025-07-27,GB,play_store,referral
u_003061,2024-12-29,GB,play_store,influencer
u_003062,2024-03-21,FR,stripe,paid_social
u_003063,2025-10-10,JP,play_store,referral
u_003064,2025-07-27,DE,play_store,paid_search
u_003065,2025-12-02,US,stripe,paid_search
u_003066,2024-07-01,US,app_store,referral
u_003067,2025-11-17,GB,app_store,influencer
u_003068,2025-07-27,FR,stripe,paid_social
u_003069,2025-01-26,GB,stripe,organic
u_003070,2024-07-19,DE,play_store,organic
u_003071,2025-08-23,GB,app_store,paid_search
u_003072,2024-09-16,IN,app_store,paid_search
u_003073,2024-02-04,BR,play_store,referral
u_003074,2024-02-14,MX,play_store,paid_search
u_003075,2025-10-02,US,play_store,organic
u_003076,2025-04-27,MX,play_store,referral
u_003077,2024-06-26,DE,stripe,influencer
u_003078,2024-04-16,US,app_store,paid_social
u_003079,2024-06-30,FR,app_store,referral
u_003080,2024-05-02,US,play_store,organic
u_003081,2024-11-17,US,play_store,paid_social
u_003082,2025-11-01,BR,app_store,paid_search
u_003083,2024-06-22,FR,play_store,paid_search
u_003084,2025-06-12,US,play_store,referral
u_003085,2025-11-14,BR,app_store,influencer
u_003086,2024-05-31,CA,app_store,referral
u_003087,2024-02-15,US,app_store,influencer
u_003088,2025-02-23,US,play_store,organic
u_003089,2024-11-14,US,app_store,paid_search
u_003090,2025-04-22,IN,play_store,influencer
u_003091,2025-04-19,US,stripe,paid_social
u_003092,2024-03-29,US,play_store,organic
u_003093,2024-06-22,AU,app_store,paid_search
u_003094,2025-04-16,US,play_store,paid_social
u_003095,2024-11-11,JP,play_store,paid_social
u_003096,2024-05-15,GB,app_store,paid_search
u_003097,2024-07-01,US,play_store,referral
u_003098,2024-08-19,JP,app_store,paid_social
u_003099,2024-06-30,MX,app_store,referral
u_003100,2024-09-27,US,app_store,paid_search
u_003101,2024-12-23,AU,play_store,paid_social
u_003102,2024-02-07,MX,play_store,paid_social
u_003103,2025-07-04,IN,stripe,referral
u_003104,2024-12-21,BR,play_store,paid_search
u_003105,2024-07-31,GB,stripe,influencer
u_003106,2024-10-02,US,play_store,paid_search
u_003107,2024-08-11,DE,app_store,organic
u_003108,2025-06-13,BR,app_store,paid_social
u_003109,2025-04-23,IN,app_store,referral
u_003110,2025-11-05,IN,app_store,organic
u_003111,2025-10-06,GB,stripe,paid_social
u_003112,2025-03-07,DE,app_store,organic
u_003113,2024-07-10,FR,app_store,referral
u_003114,2025-07-13,US,app_store,influencer
u_003115,2025-04-12,IN,play_store,referral
u_003116,2025-04-29,JP,app_store,paid_search
u_003117,2025-09-07,GB,play_store,paid_search
u_003118,2024-02-11,MX,stripe,influencer
u_003119,2024-04-20,DE,play_store,influencer
u_003120,2025-02-14,IN,app_store,paid_social
u_003121,2024-11-03,FR,stripe,influencer
u_003122,2024-07-22,MX,play_store,paid_social
u_003123,2024-05-13,BR,play_store,organic
u_003124,2024-04-02,GB,play_store,paid_search
u_003125,2025-04-14,GB,play_store,paid_social
u_003126,2024-07-24,FR,app_store,organic
u_003127,2024-07-08,US,app_store,organic
u_003128,2024-09-07,US,play_store,paid_search
u_003129,2024-01-06,DE,app_store,referral
u_003130,2025-07-17,CA,play_store,referral
u_003131,2025-11-15,GB,play_store,paid_social
u_003132,2024-04-08,GB,app_store,paid_social
u_003133,2025-02-13,AU,stripe,referral
u_003134,2025-09-03,GB,app_store,referral
u_003135,2025-11-16,AU,play_store,paid_social
u_003136,2025-09-15,US,app_store,paid_search
u_003137,2024-12-14,IN,app_store,influencer
u_003138,2025-02-11,FR,play_store,paid_social
u_003139,2025-05-26,US,app_store,referral
u_003140,2024-04-05,GB,play_store,referral
u_003141,2024-06-03,US,app_store,referral
u_003142,2024-02-05,US,stripe,paid_social
u_003143,2024-06-16,GB,play_store,organic
u_003144,2025-04-21,JP,app_store,organic
u_003145,2025-11-02,FR,stripe,organic
u_003146,2024-06-13,GB,play_store,referral
u_003147,2025-12-03,DE,play_store,referral
u_003148,2025-03-08,AU,app_store,paid_search
u_003149,2025-10-11,US,stripe,referral
u_003150,2025-05-29,GB,play_store,paid_search
u_003151,2025-07-01,MX,app_store,paid_social
u_003152,2025-03-10,IN,app_store,organic
u_003153,2024-06-02,US,stripe,influencer
u_003154,2024-09-21,US,stripe,referral
u_003155,2025-03-21,US,app_store,organic
u_003156,2025-05-16,DE,app_store,influencer
u_003157,2025-12-03,GB,app_store,paid_search
u_003158,2024-01-25,IN,app_store,paid_search
u_003159,2025-03-03,US,app_store,organic
u_003160,2025-09-02,US,play_store,influencer
u_003161,2025-02-09,US,app_store,organic
u_003162,2024-05-09,CA,play_store,referral
u_003163,2024-10-08,GB,play_store,influencer
u_003164,2024-09-06,FR,stripe,influencer
u_003165,2025-08-05,DE,app_store,paid_search
u_003166,2024-02-09,US,stripe,organic
u_003167,2025-01-26,IN,play_store,paid_search
u_003168,2025-10-14,AU,app_store,organic
u_003169,2024-07-07,MX,app_store,organic
u_003170,2025-03-19,MX,play_store,influencer
u_003171,2024-09-24,MX,play_store,influencer
u_003172,2024-09-06,CA,app_store,influencer
u_003173,2025-04-29,US,stripe,paid_search
u_003174,2025-12-06,AU,app_store,organic
u_003175,2025-09-11,GB,app_store,paid_search
u_003176,2024-10-06,US,app_store,referral
u_003177,2025-11-03,US,app_store,influencer
u_003178,2025-10-12,GB,app_store,organic
u_003179,2024-11-28,US,play_store,influencer
u_003180,2025-04-16,IN,play_store,paid_search
u_003181,2025-07-08,GB,stripe,organic
u_003182,2024-12-17,GB,app_store,referral
u_003183,2024-06-04,DE,play_store,paid_social
u_003184,2025-06-29,CA,play_store,paid_search
u_003185,2025-02-16,US,stripe,organic
u_003186,2025-10-08,IN,stripe,organic
u_003187,2024-07-31,AU,play_store,paid_search
u_003188,2024-10-25,AU,play_store,referral
u_003189,2024-01-31,US,play_store,influencer
u_003190,2024-12-26,IN,app_store,organic
u_003191,2024-10-17,IN,play_store,paid_social
u_003192,2025-01-19,FR,app_store,influencer
u_003193,2024-05-06,US,app_store,organic
u_003194,2025-08-07,US,stripe,referral
u_003195,2025-07-17,DE,play_store,referral
u_003196,2025-09-05,US,play_store,organic
u_003197,2025-11-11,FR,stripe,paid_search
u_003198,2025-05-29,IN,app_store,referral
u_003199,2025-05-21,AU,app_store,referral
u_003200,2024-06-09,FR,app_store,paid_search
u_003201,2024-01-04,IN,app_store,referral
u_003202,2025-11-02,US,stripe,referral
u_003203,2025-08-17,BR,stripe,referral
u_003204,2024-07-12,BR,play_store,paid_social
u_003205,2025-09-16,BR,stripe,influencer
u_003206,2025-08-07,CA,stripe,paid_search
u_003207,2025-09-16,US,play_store,referral
u_003208,2025-12-01,US,app_store,influencer
u_003209,2025-10-31,GB,play_store,paid_social
u_003210,2024-06-14,DE,play_store,paid_social
u_003211,2024-06-28,DE,play_store,paid_social
u_003212,2024-11-26,US,app_store,organic
u_003213,2024-07-30,IN,play_store,influencer
u_003214,2025-03-30,MX,play_store,referral
u_003215,2025-05-27,BR,stripe,paid_search
u_003216,2024-06-12,US,play_store,organic
u_003217,2024-01-08,AU,play_store,referral
u_003218,2025-06-16,MX,stripe,organic
u_003219,2025-03-03,MX,stripe,influencer
u_003220,2024-05-03,CA,play_store,influencer
u_003221,2024-01-25,DE,stripe,organic
u_003222,2024-10-26,JP,stripe,organic
u_003223,2025-01-07,GB,stripe,referral
u_003224,2025-03-14,AU,app_store,paid_search
u_003225,2025-08-16,AU,app_store,paid_social
u_003226,2025-01-10,DE,app_store,paid_social
u_003227,2025-05-09,US,app_store,organic
u_003228,2025-04-14,FR,play_store,paid_social
u_003229,2024-09-23,GB,play_store,paid_search
u_003230,2025-04-06,CA,play_store,influencer
u_003231,2024-02-06,AU,app_store,paid_search
u_003232,2024-01-27,US,app_store,paid_search
u_003233,2024-10-25,GB,play_store,influencer
u_003234,2025-10-11,GB,play_store,paid_search
u_003235,2024-06-07,AU,play_store,paid_social
u_003236,2025-09-14,US,app_store,paid_social
u_003237,2024-01-29,JP,play_store,paid_social
u_003238,2025-08-21,US,app_store,influencer
u_003239,2025-06-13,DE,play_store,paid_social
u_003240,2024-12-18,BR,play_store,influencer
u_003241,2024-11-17,IN,app_store,referral
u_003242,2025-10-25,US,play_store,paid_social
u_003243,2025-05-10,FR,app_store,organic
u_003244,2024-12-16,US,app_store,paid_social
u_003245,2024-10-11,BR,play_store,organic
u_003246,2025-10-27,US,play_store,influencer
u_003247,2025-10-15,FR,stripe,influencer
u_003248,2024-08-21,AU,app_store,organic
u_003249,2025-02-12,BR,stripe,influencer
u_003250,2024-03-09,US,stripe,influencer
u_003251,2024-03-22,MX,app_store,influencer
u_003252,2025-06-19,US,app_store,paid_social
u_003253,2025-12-07,FR,stripe,paid_social
u_003254,2025-12-07,CA,app_store,influencer
u_003255,2024-09-29,IN,app_store,paid_social
u_003256,2024-03-06,FR,app_store,paid_search
u_003257,2024-03-03,US,app_store,influencer
u_003258,2025-05-03,DE,play_store,organic
u_003259,2024-11-22,AU,app_store,referral
u_003260,2024-04-29,DE,play_store,organic
u_003261,2025-07-09,IN,play_store,paid_search
u_003262,2025-08-05,US,app_store,organic
u_003263,2025-03-29,AU,app_store,influencer
u_003264,2025-04-12,MX,app_store,referral
u_003265,2025-09-07,US,play_store,paid_search
u_003266,2025-06-03,IN,app_store,paid_search
u_003267,2024-09-27,FR,app_store,paid_search
u_003268,2025-11-25,IN,app_store,referral
u_003269,2024-04-24,MX,stripe,referral
u_003270,2024-01-07,GB,stripe,referral
u_003271,2025-05-22,US,app_store,referral
u_003272,2025-11-20,GB,stripe,referral
u_003273,2024-12-16,BR,play_store,paid_social
u_003274,2024-07-17,AU,play_store,paid_social
u_003275,2024-11-10,IN,app_store,influencer
u_003276,2025-04-28,US,app_store,influencer
u_003277,2024-08-03,IN,app_store,paid_social
u_003278,2024-07-15,AU,play_store,paid_social
u_003279,2025-09-16,BR,app_store,influencer
u_003280,2025-04-30,BR,play_store,paid_search
u_003281,2024-08-22,FR,play_store,paid_search
u_003282,2025-01-14,US,app_store,paid_search
u_003283,2024-11-18,DE,app_store,referral
u_003284,2025-03-03,US,stripe,organic
u_003285,2025-02-22,GB,stripe,referral
u_003286,2024-10-07,US,play_store,paid_social
u_003287,2025-11-08,CA,app_store,paid_search
u_003288,2024-01-25,GB,play_store,paid_search
u_003289,2025-07-25,IN,app_store,paid_social
u_003290,2025-09-24,IN,stripe,organic
u_003291,2024-03-17,US,app_store,referral
u_003292,2025-08-30,DE,stripe,organic
u_003293,2025-11-06,GB,stripe,referral
u_003294,2024-09-12,US,play_store,referral
u_003295,2024-03-01,US,play_store,paid_search
u_003296,2025-07-04,GB,stripe,organic
u_003297,2025-04-28,US,play_store,paid_search
u_003298,2025-02-27,JP,stripe,influencer
u_003299,2024-11-02,IN,play_store,referral
u_003300,2024-09-08,GB,play_store,paid_search
u_003301,2025-07-24,IN,app_store,organic
u_003302,2024-05-23,AU,app_store,paid_search
u_003303,2025-01-04,FR,app_store,paid_social
u_003304,2024-07-07,GB,app_store,paid_search
u_003305,2024-12-07,US,stripe,paid_search
u_003306,2024-09-18,BR,stripe,paid_social
u_003307,2024-05-02,BR,app_store,referral
u_003308,2024-02-19,JP,app_store,influencer
u_003309,2025-01-17,US,app_store,organic
u_003310,2025-05-31,FR,app_store,influencer
u_003311,2025-05-18,US,app_store,organic
u_003312,2024-03-18,IN,stripe,organic
u_003313,2025-06-28,US,play_store,organic
u_003314,2025-08-10,FR,play_store,paid_social
u_003315,2024-03-15,AU,app_store,paid_search
u_003316,2025-04-21,DE,stripe,paid_social
u_003317,2025-10-28,GB,app_store,influencer
u_003318,2024-12-13,DE,play_store,referral
u_003319,2024-01-22,DE,app_store,influencer
u_003320,2025-02-03,US,app_store,referral
u_003321,2024-06-03,US,app_store,paid_search
u_003322,2025-06-29,DE,play_store,influencer
u_003323,2024-12-29,FR,play_store,influencer
u_003324,2024-06-05,US,app_store,paid_search
u_003325,2024-07-04,US,play_store,organic
u_003326,2024-05-10,IN,stripe,paid_search
u_003327,2024-11-18,FR,play_store,paid_social
u_003328,2024-11-06,US,stripe,paid_social
u_003329,2024-08-10,AU,app_store,referral
u_003330,2024-05-06,JP,app_store,referral
u_003331,2024-08-01,GB,app_store,referral
u_003332,2024-07-22,US,app_store,organic
u_003333,2024-04-05,MX,play_store,influencer
u_003334,2025-06-12,US,play_store,organic
u_003335,2025-05-15,AU,app_store,paid_search
u_003336,2025-03-01,US,stripe,influencer
u_003337,2025-01-03,DE,play_store,referral
u_003338,2024-01-17,US,stripe,referral
u_003339,2024-04-12,GB,stripe,organic
u_003340,2025-03-20,MX,play_store,paid_social
u_003341,2024-03-27,BR,stripe,referral
u_003342,2024-01-17,MX,app_store,paid_search
u_003343,2024-02-16,US,app_store,influencer
u_003344,2024-01-10,US,app_store,referral
u_003345,2024-02-09,US,stripe,paid_search
u_003346,2025-01-15,BR,stripe,referral
u_003347,2024-06-25,US,play_store,paid_social
u_003348,2025-11-15,US,stripe,organic
u_003349,2024-06-15,US,app_store,referral
u_003350,2025-10-02,GB,stripe,influencer
u_003351,2024-11-24,US,app_store,organic
u_003352,2025-04-26,US,stripe,referral
u_003353,2024-02-17,IN,play_store,influencer
u_003354,2024-06-22,US,app_store,paid_social
u_003355,2024-04-04,DE,app_store,referral
u_003356,2025-04-20,MX,stripe,influencer
u_003357,2025-03-26,US,play_store,organic
u_003358,2024-11-14,DE,stripe,paid_search
u_003359,2024-05-11,GB,play_store,influencer
u_003360,2025-11-15,CA,play_store,influencer
u_003361,2024-07-19,US,play_store,paid_social
u_003362,2024-08-18,BR,play_store,referral
u_003363,2024-10-16,FR,app_store,paid_social
u_003364,2024-09-13,US,play_store,paid_search
u_003365,2025-04-18,BR,play_store,influencer
u_003366,2024-09-30,AU,app_store,referral
u_003367,2025-01-18,BR,play_store,organic
u_003368,2025-01-29,BR,play_store,paid_social
u_003369,2024-01-15,US,app_store,paid_social
u_003370,2024-06-14,GB,app_store,referral
u_003371,2025-05-10,JP,app_store,influencer
u_003372,2025-02-19,DE,app_store,influencer
u_003373,2024-09-26,IN,app_store,paid_search
u_003374,2025-11-02,AU,stripe,paid_search
u_003375,2024-07-09,US,stripe,referral
u_003376,2025-07-16,DE,app_store,paid_search
u_003377,2025-06-15,US,play_store,referral
u_003378,2025-10-19,US,play_store,organic
u_003379,2024-08-20,MX,stripe,organic
u_003380,2025-07-17,CA,app_store,paid_search
u_003381,2024-11-10,DE,play_store,organic
u_003382,2025-05-31,US,stripe,influencer
u_003383,2024-07-18,US,play_store,organic
u_003384,2024-07-22,CA,app_store,influencer
u_003385,2024-06-04,IN,play_store,organic
u_003386,2025-06-29,GB,app_store,influencer
u_003387,2024-06-19,GB,app_store,paid_social
u_003388,2025-10-12,BR,play_store,paid_social
u_003389,2025-07-07,MX,play_store,paid_social
u_003390,2024-10-12,US,stripe,referral
u_003391,2024-10-30,GB,play_store,referral
u_003392,2025-05-02,DE,app_store,paid_search
u_003393,2024-01-01,US,play_store,paid_search
u_003394,2024-08-01,FR,play_store,organic
u_003395,2024-03-01,AU,app_store,referral
u_003396,2024-06-13,AU,stripe,paid_social
u_003397,2025-02-04,AU,play_store,referral
u_003398,2025-08-28,US,stripe,organic
u_003399,2024-08-19,MX,app_store,referral
u_003400,2024-05-06,CA,play_store,paid_social
u_003401,2024-07-29,DE,play_store,paid_search
u_003402,2024-01-12,BR,play_store,influencer
u_003403,2024-04-15,AU,play_store,paid_social
u_003404,2025-11-07,DE,stripe,influencer
u_003405,2025-09-16,DE,app_store,paid_search
u_003406,2024-10-05,MX,app_store,paid_search
u_003407,2024-04-25,BR,app_store,paid_social
u_003408,2025-12-09,FR,play_store,paid_search
u_003409,2024-08-18,IN,app_store,influencer
u_003410,2025-09-05,FR,app_store,referral
u_003411,2025-03-18,DE,play_store,paid_search
u_003412,2024-10-09,FR,play_store,paid_search
u_003413,2025-03-05,BR,app_store,paid_search
u_003414,2024-03-26,US,play_store,referral
u_003415,2024-09-05,IN,app_store,referral
u_003416,2025-11-12,US,stripe,referral
u_003417,2025-07-28,BR,play_store,influencer
u_003418,2025-06-15,FR,play_store,organic
u_003419,2025-09-08,US,stripe,organic
u_003420,2025-08-12,US,stripe,paid_social
u_003421,2025-01-04,IN,play_store,influencer
u_003422,2025-03-07,JP,play_store,organic
u_003423,2024-12-21,BR,app_store,referral
u_003424,2025-08-10,FR,app_store,referral
u_003425,2025-10-05,AU,app_store,organic
u_003426,2024-08-09,IN,app_store,paid_search
u_003427,2024-04-11,US,app_store,organic
u_003428,2025-04-12,JP,app_store,paid_search
u_003429,2024-12-26,MX,app_store,referral
u_003430,2024-02-18,GB,play_store,paid_search
u_003431,2024-06-13,US,play_store,influencer
u_003432,2025-10-25,GB,app_store,paid_search
u_003433,2024-06-25,JP,stripe,paid_search
u_003434,2024-12-26,BR,play_store,paid_social
u_003435,2024-11-20,JP,app_store,organic
u_003436,2025-10-16,DE,play_store,paid_social
u_003437,2025-01-26,US,stripe,referral
u_003438,2024-12-25,GB,app_store,paid_search
u_003439,2024-06-12,MX,app_store,organic
u_003440,2024-07-13,IN,stripe,influencer
u_003441,2024-10-30,AU,play_store,referral
u_003442,2025-09-25,CA,app_store,organic
u_003443,2025-09-04,FR,play_store,paid_search
u_003444,2024-05-29,CA,play_store,referral
u_003445,2024-05-16,FR,app_store,paid_search
u_003446,2025-09-20,IN,app_store,paid_social
u_003447,2025-03-29,JP,app_store,paid_social
u_003448,2025-11-14,MX,app_store,paid_social
u_003449,2025-12-12,MX,app_store,paid_social
u_003450,2025-03-26,BR,app_store,organic
u_003451,2024-10-30,US,app_store,influencer
u_003452,2025-05-09,JP,app_store,influencer
u_003453,2025-08-04,US,app_store,influencer
u_003454,2025-08-17,GB,play_store,referral
u_003455,2024-09-24,CA,stripe,paid_search
u_003456,2025-03-17,GB,stripe,paid_social
u_003457,2024-11-23,IN,app_store,paid_social
u_003458,2024-11-25,JP,stripe,paid_social
u_003459,2025-07-05,IN,app_store,influencer
u_003460,2025-05-02,IN,app_store,influencer
u_003461,2024-08-21,CA,play_store,influencer
u_003462,2024-08-17,DE,play_store,organic
u_003463,2025-04-16,BR,play_store,referral
u_003464,2024-03-07,MX,app_store,influencer
u_003465,2025-04-04,IN,app_store,paid_search
u_003466,2025-05-03,FR,app_store,paid_search
u_003467,2024-03-07,MX,app_store,paid_search
u_003468,2024-01-29,CA,play_store,paid_social
u_003469,2025-02-09,US,play_store,influencer
u_003470,2025-12-14,BR,app_store,influencer
u_003471,2025-06-04,MX,app_store,influencer
u_003472,2025-11-28,IN,stripe,influencer
u_003473,2024-02-24,CA,app_store,organic
u_003474,2024-03-13,BR,play_store,paid_social
u_003475,2024-07-18,US,play_store,paid_social
u_003476,2024-07-04,US,stripe,organic
u_003477,2024-12-05,US,stripe,influencer
u_003478,2025-12-02,GB,app_store,referral
u_003479,2024-05-21,JP,app_store,paid_search
u_003480,2024-12-29,US,app_store,paid_search
u_003481,2025-05-26,US,app_store,paid_social
u_003482,2024-08-20,GB,play_store,organic
u_003483,2024-12-13,DE,app_store,paid_search
u_003484,2024-01-21,FR,app_store,influencer
u_003485,2024-03-01,CA,app_store,organic
u_003486,2025-06-25,US,app_store,paid_search
u_003487,2024-01-29,JP,play_store,paid_search
u_003488,2024-03-12,MX,app_store,influencer
u_003489,2025-05-25,US,app_store,paid_search
u_003490,2024-04-09,FR,stripe,influencer
u_003491,2025-01-18,IN,stripe,paid_social
u_003492,2025-06-03,US,stripe,organic
u_003493,2025-09-29,US,play_store,organic
u_003494,2024-11-15,FR,app_store,paid_social
u_003495,2025-08-27,IN,stripe,referral
u_003496,2024-07-16,BR,stripe,paid_search
u_003497,2025-04-10,FR,play_store,referral
u_003498,2025-04-03,MX,play_store,organic
u_003499,2024-12-12,US,app_store,referral
u_003500,2024-07-11,AU,app_store,organic
u_003501,2025-05-06,JP,stripe,influencer
u_003502,2024-04-11,JP,app_store,paid_search
u_003503,2025-06-23,IN,play_store,influencer
u_003504,2025-02-07,AU,play_store,paid_search
u_003505,2024-11-24,US,play_store,paid_search
u_003506,2025-10-03,DE,app_store,organic
u_003507,2025-05-17,US,app_store,influencer
u_003508,2025-05-10,BR,app_store,paid_search
u_003509,2025-12-01,CA,play_store,organic
u_003510,2024-07-11,MX,app_store,influencer
u_003511,2025-08-07,IN,play_store,organic
u_003512,2025-07-01,US,stripe,referral
u_003513,2024-07-11,GB,play_store,referral
